Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Weight,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions
9H-AM-1006-02,09H,AM,10062018,2,Adult,651.7318898,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
12G-PM-1007-07,12G,PM,10072018,7,Juvenile,563.0153433,,,+,,Above Ground,45,,FALSE,FALSE,FALSE,TRUE,FALSE,acorns,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
37D-PM-1014-07,37D,PM,10142018,7,Adult,320.9920338,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
17E-AM-1017-07,17E,AM,10172018,7,Adult,409.0892213,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
35E-AM-1020-04,35E,AM,10202018,4,Adult,531.0971751,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,30,,FALSE,FALSE,FALSE,FALSE,FALSE,"hunkered down,tail over body; sitting perfectly still",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
29A-PM-1019-03,29A,PM,10192018,3,Juvenile,734.1899846,Black,Cinnamon,Black+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"ran from,but now approaching. kind of weirding me out."
19C-PM-1018-03,19C,PM,10182018,3,Adult,611.5295418,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
39F-AM-1014-05,39F,AM,10142018,5,Juvenile,639.6000974,Cinnamon,,Cinnamon+,,Above Ground,2,up/down tree,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
13D-AM-1014-03,13D,AM,10142018,3,Juvenile,694.0220717,Gray,White,Gray+White,,Above Ground,2,,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16C-PM-1018-02,16C,PM,10182018,2,Adult,492.2939416,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
18G-AM-1014-01,18G,AM,10142018,1,Juvenile,509.5394441,Gray,White,Gray+White,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,looking
32E-AM-1007-14,32E,AM,10072018,14,Adult,655.0546328,Gray,,Gray+,,Above Ground,50,literally fell to ground from 50 feet up,FALSE,FALSE,FALSE,FALSE,FALSE,falling,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14E-AM-1008-22,14E,AM,10082018,22,Adult,350.520186,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1E-AM-1006-05,01E,AM,10062018,5,Adult,539.5686383,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13G-PM-1008-04,13G,PM,10082018,4,Adult,493.2632176,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,lawn @ edge of landscaped area,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10C-AM-1018-01,10C,AM,10182018,1,Adult,513.5333666,Gray,,Gray+,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9B-PM-1013-05,09B,PM,10132018,5,Juvenile,370.2287619,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
12F-PM-1007-08,12F,PM,10072018,8,Adult,425.5569429,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,stared
37C-PM-1013-04,37C,PM,10132018,4,Adult,668.069487,Gray,White,Gray+White,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
6E-PM-1010-01,06E,PM,10102018,1,Juvenile,842.9474443,,,+,,Ground Plane,FALSE,along dirt path by cross-town car road. saw movement in a shrub/then caught sight a little fluffy tail,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
15D-AM-1007-05,15D,AM,10072018,5,Adult,571.2887344,,,+,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5F-AM-1007-01,05F,AM,10072018,1,Adult,619.3170164,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,fence,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
37C-PM-1013-02,37C,PM,10132018,2,Adult,299.4817563,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38C-AM-1019-11,38C,AM,10192018,11,Adult,369.8853436,Gray,White,Gray+White,,Above Ground,20,,TRUE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
1B-PM-1019-04,01B,PM,10192018,4,Juvenile,717.7630186,Gray,White,Gray+White,,Above Ground,25,in tree,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
39A-AM-1013-01,39A,AM,10132018,1,Juvenile,728.2283448,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
1A-AM-1007-01,01A,AM,10072018,1,Adult,677.6133611,Gray,White,Gray+White,,Above Ground,7,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
41B-AM-1010-02,41B,AM,10102018,2,Adult,586.0657629,Gray,White,Gray+White,,Above Ground,16,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16E-PM-1018-02,16E,PM,10182018,2,Juvenile,422.8130906,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,gets distance from people but then continues to chase #1
11A-PM-1013-04,11A,PM,10132018,4,Adult,639.4984421,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2F-PM-1014-11,02F,PM,10142018,11,Adult,559.9714881,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
17F-AM-1007-03,17F,AM,10072018,3,Adult,510.0876389,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3E-PM-1008-06,03E,PM,10082018,6,Adult,659.8750652,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
20G-AM-1018-03,20G,AM,10182018,3,Adult,181.7847324,Gray,,Gray+,,Above Ground,12,in tree,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
25I-PM-1007-02,25I,PM,10072018,2,Adult,672.906635,Gray,White,Gray+White,white belly,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
35I-PM-1006-02,35I,PM,10062018,2,Adult,501.9735905,Gray,,Gray+,,Above Ground,6,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
24I-AM-1019-01,24I,AM,10192018,1,Adult,612.9228524,Gray,White,Gray+White,,Above Ground,10,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14D-AM-1014-06,14D,AM,10142018,6,Adult,463.0906691,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
27I-AM-1007-03,27I,AM,10072018,3,Adult,584.4543908,Gray,Cinnamon,Gray+Cinnamon,had .5 of a tail,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
17G-PM-1017-02,17G,PM,10172018,2,Adult,753.5776518,Gray,,Gray+,,Above Ground,15,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
2F-PM-1014-01,02F,PM,10142018,1,Adult,520.9490509,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14H-PM-1012-05,14H,PM,10122018,5,Adult,511.7093419,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,approaches (someone was feeding it)
6I-AM-1006-01,06I,AM,10062018,1,Adult,648.5763054,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (someone sneezed)
13E-PM-1008-01,13E,PM,10082018,1,Adult,526.1503552,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
35C-AM-1007-01,35C,AM,10072018,1,Juvenile,426.4910285,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,(white oak),FALSE,FALSE,FALSE,FALSE,FALSE,sitting still,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
33A-AM-1008-01,33A,AM,10082018,1,Adult,636.1655455,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,acknowledged
42B-AM-1014-01,42B,AM,10142018,1,Adult,848.2144407,Gray,,Gray+,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
5D-PM-1018-02,05D,PM,10182018,2,Adult,553.5730291,Gray,,Gray+,,Above Ground,2,On low fence,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
34F-PM-1012-01,34F,PM,10122018,1,Adult,696.4970171,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2E-AM-1010-04,02E,AM,10102018,4,Juvenile,532.7593229,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3I-PM-1013-02,03I,PM,10132018,2,Adult,552.7419543,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7G-PM-1018-07,07G,PM,10182018,7,Adult,470.9650064,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9E-AM-1008-02,09E,AM,10082018,2,Adult,492.0215149,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10B-AM-1006-01,10B,AM,10062018,1,Adult,715.2492727,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
23H-PM-1019-01,23H,PM,10192018,1,Adult,427.9451531,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35B-PM-1013-07,35B,PM,10132018,7,Adult,807.8472378,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,"got fed twice by grandpa,grabbed from grass and ate in tree",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"approaches (grandpa with food),runs from (kid),kid was slowly creeping up on it; it eventually climbed up."
14B-PM-1014-03,14B,PM,10142018,3,Adult,589.2975359,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
4D-AM-1012-02,04D,AM,10122018,2,Adult,623.7864614,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
21A-AM-1019-09,21A,AM,10192018,9,Adult,447.5772957,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2D-AM-1007-05,02D,AM,10072018,5,Adult,635.5894572,Gray,,Gray+,,Above Ground,100,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
34C-PM-1012-03,34C,PM,10122018,3,Adult,517.4563016,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4C-PM-1010-03,04C,PM,10102018,3,Adult,499.8453625,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
37E-AM-1013-04,37E,AM,10132018,4,Adult,723.212239,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,8,,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
32F-PM-1008-04,32F,PM,10082018,4,Adult,584.4144573,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
18H-AM-1018-02,18H,AM,10182018,2,Adult,330.7249927,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,Tree,TRUE,TRUE,FALSE,FALSE,FALSE,playing?,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
28B-AM-1007-01,28B,AM,10072018,1,Adult,610.6690039,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,wresting w/ branch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
40E-AM-1014-04,40E,AM,10142018,4,Adult,450.0574105,Gray,White,Gray+White,,Ground Plane,FALSE,on rocks/bushy rocks,TRUE,FALSE,FALSE,FALSE,FALSE,hiding from bird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
5D-PM-1018-06,05D,PM,10182018,6,Adult,808.0083187,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7H-AM-1006-02,07H,AM,10062018,2,Adult,417.0256021,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,"running (along ground,up tree)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
11E-PM-1012-05,11E,PM,10122018,5,Adult,423.2933663,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,"foraging (foraged,ran to tree root,munched)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13F-AM-1007-04,13F,AM,10072018,4,Adult,606.5337506,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33I-PM-1006-04,33I,PM,10062018,4,Adult,667.0414702,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33G-AM-1013-03,33G,AM,10132018,3,?,475.0912369,,,+,Only peeked head out,Above Ground,13,,FALSE,FALSE,FALSE,FALSE,FALSE,"peeking out of tree,did *not* come out",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11E-PM-1012-04,11E,PM,10122018,4,Adult,356.8466916,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
39D-PM-1012-03,39D,PM,10122018,3,Adult,858.5631346,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
33F-PM-1012-04,33F,PM,10122018,4,Adult,681.9180294,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
33A-PM-1018-04,33A,PM,10182018,4,Adult,622.7096947,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
37H-PM-1006-06,37H,PM,10062018,6,Adult,749.0305279,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13C-PM-1019-03,13C,PM,10192018,3,Adult,618.9246595,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
20F-PM-1007-05,20F,PM,10072018,5,Juvenile,375.8898085,Gray,White,Gray+White,white tail,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
22B-AM-1013-05,22B,AM,10132018,5,Adult,675.6886897,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,looked down on me like her imperial subject
29B-PM-1010-04,29B,PM,10102018,4,Adult,309.4045996,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7H-AM-1006-10,07H,AM,10062018,10,Adult,533.6289748,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7F-AM-1008-15,07F,AM,10082018,15,Juvenile,557.4583245,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
30D-AM-1017-01,30D,AM,10172018,1,Adult,630.9688673,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13F-PM-1008-02,13F,PM,10082018,2,Adult,754.7006975,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
33F-PM-1012-03,33F,PM,10122018,3,Adult,529.4448725,Black,Gray,Black+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
3A-PM-1017-04,03A,PM,10172018,4,Adult,611.3003012,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
14F-PM-1012-04,14F,PM,10122018,4,,728.8811261,,,+,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7C-PM-1020-04,07C,PM,10202018,4,Adult,797.3971455,Gray,,Gray+,,Above Ground,1,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
37C-AM-1012-02,37C,AM,10122018,2,Adult,494.3824956,Gray,Cinnamon,Gray+Cinnamon,"Cinnamon flanks, light band across nose",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,caching,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
25A-AM-1013-01,25A,AM,10132018,1,,619.4842182,Gray,White,Gray+White,White Belly,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,staring at me,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10G-PM-1017-09,10G,PM,10172018,9,Adult,940.6683564,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
34A-PM-1013-02,34A,PM,10132018,2,Adult,556.6688497,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,eating upside down on tree trunk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
38G-PM-1020-03,38G,PM,10202018,3,Adult,165.7682145,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
36C-AM-1014-02,36C,AM,10142018,2,Juvenile,587.7754918,Gray,White,Gray+White,,Ground Plane,FALSE,Crossing path,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33I-AM-1008-05,33I,AM,10082018,5,Adult,652.4516534,,,+,,Above Ground,100,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,nearly dropped shell on my head!
12E-AM-1017-07,12E,AM,10172018,7,Adult,480.7093966,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
2C-PM-1013-12,02C,PM,10132018,12,Adult,510.1288796,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
33I-PM-1006-02,33I,PM,10062018,2,Adult,461.044464,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
15I-PM-1012-05,15I,PM,10122018,5,Adult,621.9932094,Gray,,Gray+,,Above Ground,2,,TRUE,FALSE,TRUE,FALSE,TRUE,burying the food on ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,look at us and continue hiding the food
15G-AM-1008-03,15G,AM,10082018,3,Adult,572.0686166,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12G-AM-1012-02,12G,AM,10122018,2,Adult,336.4433842,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
42H-PM-1014-05,42H,PM,10142018,5,Adult,518.7005743,Gray,White,Gray+White,,Above Ground,15,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
